customer_ID,engagement_score,risk_signal,default_risk,predicted_default_risk,risk_bucket,engagement_bucket
00b6039fa29b818123e65ed1c902d0f59dd119e1457456cdac9d5cf0e0b58cd8,0.441511776,0.060612294,0,0.598939143,Very High,High Engagement
00b686ade48123a567b066546d791c825ddd735b1bbd9c6e1e994cd4debe0329,0.217624984,0.021978718,0,0.347152898,High,Low Engagement
00b687dccec8ef06b88b56df7cc1b3da3d07420cbfd9c8e53e2e436f94f2e937,0.299907813,0.052728497,0,0.082683456,Medium,Medium Engagement
00b6f776428290ff1ebfd57edd541ea8d00d5ff6c41d05dea2038ad14fff5af1,0.288947605,0.005542623,1,0.086030039,Medium,Medium Engagement
00b70882a0059bb08e09f492def47f7a32a4ebeed5ab7f84265fbbfb4fbc97be,0.150404101,0.057909733,0,0.502477746,Very High,Low Engagement
00b7138fdffd321b76dbb2b3b2636d7e2332dea31dc1d777c4fdab67fa01e59a,0.27536525,0.005893257,0,0.083901481,Medium,Medium Engagement
00b71d3528bb844be43fb4e73062db6f652f13c3455a2d238fcad7c562f668ce,0.327313076,0.012085967,0,0.060109507,Low,High Engagement
00b784736429ceebe0e26ef49ef8fe31b6d5f51161451582be30ba2c10cfe04a,0.649814913,0.104103933,0,0.644176648,Very High,High Engagement
00b7a9f999ce1211827b46d518dcd3687d9d66df9e5ed5336731242e111a848c,0.274709857,0.005496944,0,0.084038437,Medium,Medium Engagement
00b7e69f4e63580392522bc47a38a82c25032046633b30d501b6a3ea24df763d,0.240222058,0.059885849,1,0.288951476,High,Low Engagement
00b8057ebef401aaa7e666502d50b791e257aca8fc7daa072c301cc656cac29c,0.218847568,0.160386941,1,0.258694251,High,Low Engagement
00b853ce55cd48bdd061c8bef92173cdb0de12dc5a0a1397ed59de42fbd03e67,0.293550853,0.135109677,0,0.178898249,High,Medium Engagement
00b859b60003e78178df8aafefc5474399da7feadb565ff7a18bc7fc1391e738,0.348558073,0.201450988,0,0.089266505,Medium,High Engagement
00b8c197ae1df6b2f4035d264c4c3bdb3f76df26af91da0032c1f672ecd99a6c,0.275028383,0.005275017,1,0.083644213,Medium,Medium Engagement
00b8e0985dbf4afca42174de2906042415505e349c73fb0ea7921920828c36a6,0.310101439,0.086020032,0,0.092324143,Medium,Medium Engagement
00b911ba7f3236d7f747f3d2a69a128752c2ede303ba2fe3849016f034c1126c,0.339684603,0.004807909,0,0.049477466,Low,High Engagement
00b919e7377d9bbb653100c1dc28794ad8ee974657d4c8785952016dcbc50c15,0.31540977,1.290712104,1,0.990990605,Very High,Medium Engagement
00b9d0bd778879e2b9bdc71fc84e09c024260bf499b15f05af22a4bf7195e86e,0.56056873,0.681743408,1,0.954272939,Very High,High Engagement
00b9eda510749d0b9c77965ae449c7e248c3cd3e282368f17ee20c58b1dd04f5,0.277068137,0.004697195,0,0.082913895,Medium,Medium Engagement
00ba030d4236229a2a8080c15de4d622eee72d61c187bb3cafa161dfc81c4bbd,0.157665942,0.205484296,1,0.71272611,Very High,Low Engagement
00ba085289bf0c6fecfaa0e988774458731431b5a34e2cb76e3936dfae4514a0,0.310841963,0.020877973,0,0.06596657,Low,Medium Engagement
00ba1502be9caaaec93a56a4bf059368f7866c3b29cd81f39c1dcc4733faedf7,0.28546373,0.005832178,0,0.076888959,Low,Medium Engagement
00ba2728e28fae3a21d339e14f887c81ed3553c21eec54b74ef921dce28afa56,0.123035644,0.007370596,1,0.536340559,Very High,Low Engagement
00ba2e4bb9bf5dbcb351729703cc2038ae387faade04a02ab68850d5ce9c0af0,0.250736502,0.00717965,0,0.107688118,High,Low Engagement
00ba569773eab1cf2b390f0c974a0040d3b944e3d714c773b81d09515cc576f8,0.143683301,0.242154012,0,0.62793214,Very High,Low Engagement
00ba88dcab515670329988836e7dcef77c8ffb39e1db381674becc54d582e5e2,0.276730952,0.026769672,0,0.090590382,Medium,Medium Engagement
00ba95d3be73c171e970e12568d605ccc56aa0d82b37c242b79c21cdc72a2294,0.274827392,0.004701645,0,0.08401218,Medium,Medium Engagement
00bac9976304cd478652aabbf2cbd18bbc2285d23e1f6dd62517a138d1486a28,0.299300181,0.028033973,0,0.084402284,Medium,Medium Engagement
00baf8b8e136f59129953e6c37b63eae934e3187c179c3285fc2a1de12e7395b,0.285166989,0.005583631,0,0.076981469,Low,Medium Engagement
00bb5f50e5c0dee68201928ae9317fed9180b5702c06d14009fe3075edd5f29c,0.275261791,0.004817035,0,0.083902376,Medium,Medium Engagement
00bb8e99cdd28e5fdee7813887abc1dde143b13145f79878f7e512207c79daef,0.49755259,0.066203211,1,0.593148783,Very High,High Engagement
00bba4894ec6be47cf12299643e5eb50d0a4d1fea59abd010eae4c0a43803ab9,0.322602138,0.006074705,0,0.056742075,Low,High Engagement
00bbaa93598264987b05f7c1d2656f1e965ff8b37ee99011fa5ab486a9e9ff32,0.116874137,0.154454439,1,0.650251553,Very High,Low Engagement
00bbb1e27d0427f0424fd6dc3b0bd34a1697a477f21d7e73c00db92ca04d1c6a,0.243285487,0.10380767,0,0.191900018,High,Low Engagement
00bbd2f8054dd50035ae3f76a0ed4ca61e66b65a980d68d857394f9e8fe899f3,0.442015453,0.39350389,0,0.646867168,Very High,High Engagement
00bbd9309f7fc602edc04c421f010706576561042630dacee0448f0958c40c85,0.159148416,0.128290032,0,0.353973845,High,Low Engagement
00bbdd007f2e82486df62eff0889d19bb8f89c4c266d7514ece895cb7e3a5641,0.333673287,0.138694983,1,0.66673543,Very High,High Engagement
00bbe2af77c6e67d2f4e6a26fe9d2f00b2fcc98a4ecf883549f73ea49489d5de,0.206764463,0.108158798,0,0.4763158,High,Low Engagement
00bc0047b2dcefe8410f8b5e4f9f1df67549b34b143464fbeccb76ef01ab27f6,0.333162129,0.313249843,0,0.153481812,High,High Engagement
00bc1cff31e2056481c3016affdb0e96d806abc6cc182064c14a314493d2359c,0.349842279,0.174798937,0,0.082443948,Medium,High Engagement
00bca26d59f26a2c9089ffb13fd194b85cc71ed70c454f8c4debc208c4d25ee8,0.285931611,0.142731432,1,0.585210063,Very High,Medium Engagement
00bccc0c2facbeb440a94e26a6c93f469e0543308be52a209226117254335e27,0.347474331,0.017289099,0,0.054921353,Low,High Engagement
00bce2e437353fec38e81ae70ba876b9f317f0411aff170ef54a5254136a5ef4,0.161314002,0.022099772,1,0.384767053,High,Low Engagement
00bcef8d51e0cbd00e4bd9a0941f67c70c7057ae645f3dd974530ccc8098b730,0.292308987,0.004907556,0,0.077062414,Low,Medium Engagement
00bd05d855457820fca8821c2d6675ecf35c33e1b4c9858de20d591917a3224b,0.316988333,0.531315753,0,0.318525459,High,Medium Engagement
00bd07f69e39500cd8daa22630471da6c6762002a8d0980bf0bd9d14c02648e3,0.243929013,0.014456996,1,0.133590273,High,Low Engagement
00bd1c713a9115f6e2bea33b55c130bd9f654ff69ba62833a94fb50a1ff9bd1a,0.218398745,0.127208079,1,0.227635989,High,Low Engagement
00bda090ab681a4c0abe9f0a5a9dcb50f64834ca6e998265a357e4f6316e62e1,0.623361779,0.090142695,0,0.621456085,Very High,High Engagement
00bdb5e1e211f95e9c2abeaf92bb120732482b7d9ee0df46249338c3f86a136d,0.323472186,0.098732051,0,0.081565123,Medium,High Engagement
00bdbb3a9084859b6289fff0ec0c89a17976dc72ea4f57ae62be044457b0a793,0.31025649,0.070386438,1,0.613704967,Very High,Medium Engagement
00bdc838b481c3becf2b0ab421ee73e1439edd8699c22d40c39c5684b19076a3,0.427054939,0.291541087,0,0.772956766,Very High,High Engagement
00bddc765c927f652df68724fb2299691e3622e7e5168af24c73a87b14f15959,0.369311553,0.110202998,0,0.657093983,Very High,High Engagement
00bde5ad01f1cd448f39eb53d16aaff7567837eccc37d20a2040b23caff2374f,0.342568695,0.053722597,0,0.054962584,Low,High Engagement
00be01115412776efcfb5c5a81fd9f2a9c3904750e97c5ccc73c87c40dbbd683,0.34833823,0.119606179,0,0.069099648,Low,High Engagement
00be0300abc45ee5ea892653cdcf61717088b9da044cb60405a61af262468cfb,0.185800994,0.105702085,0,0.510138305,Very High,Low Engagement
00be1f56d26b6e133edaae5bfdf6bcb52b1a8dcfaecf4710fd800617793a9d58,0.568201005,0.030911938,1,0.650427402,Very High,High Engagement
00be3c3efb8deda184221519a7b12181be39345f9a9a0e8773e81cea23e3c368,0.340199359,0.095376324,0,0.066273804,Low,High Engagement
00be9aec0045052779e0bf4917de3f2363ac97a5ba9e521274f21497023c3bf1,0.271771378,0.101957101,0,0.223698181,High,Low Engagement
00beb9455ebb29825de5718af8c3a3ea5d773852e9b7c5d0ac418ad8cc24a873,0.230613617,0.063094942,0,0.554444139,Very High,Low Engagement
00bece374eed5fef4fd26302edc242580df73aa77596ddc0415a69562b8dffda,0.248130927,0.071488881,0,0.612933967,Very High,Low Engagement
00bed129eb6134d88eeae73fb6abb832177e0b89e8254646b81a701a036f63d0,0.346338306,0.088251538,0,0.062076153,Low,High Engagement
00bf00d43186c5f29c7ad015257ce0ede01a0780cd918155f1a3a4e489dde4cb,0.302947012,0.016489479,0,0.074828687,Low,Medium Engagement
00bfa408e5382743ca5675695a00dc0cbe72a46f3f780dc99ac5a28f7ab4376a,0.300527259,0.14508372,0,0.111460751,High,Medium Engagement
00bfe3c25dd29db7bdf37c14109a0875de3ad927a5cea1d8831a38008e215677,0.564243455,0.15550861,0,0.734443664,Very High,High Engagement
00c01befd8f456f1963dd8250e5827525a47ad210a91b166c7d8b0cf96cfce47,0.276961124,0.001731321,0,0.082576375,Medium,Medium Engagement
00c02328a172d6e49192aa073c953d1d4c6bbab9cb014c003fc25474e15e0eb4,0.376315856,0.011617429,0,0.05060694,Low,High Engagement
00c0463e67a2f19f8bea201de050a6d4200b7611fa0d5b763c2b3c74fbdca801,0.166297542,0.073230934,1,0.622128865,Very High,Low Engagement
00c055d68939531bfa1a660b2847af1263f8794554b8cb7fec3e85bdb3bdf671,0.140933794,0.699746113,1,0.820275379,Very High,Low Engagement
00c061604ea064393fe818902caed3f38087a4029353c1a57c2e7e75caab8ef8,0.276138372,0.004789409,0,0.083627622,Medium,Medium Engagement
00c072d394548d31cbd9f23226d92fe108a6f821895e91852ebfceba47911b8d,0.368848734,0.005849183,0,0.058358763,Low,High Engagement
00c0787c16a11474e0a5afd782600e6ecc6de1d79e25e291d37f7b63511b1135,0.278444676,0.005166396,0,0.083979659,Medium,Medium Engagement
00c09712f1cb92c2d4cff0806c1eff5aca7999a63bbec16737f247432df1ac97,0.251522002,0.278591178,1,0.514733993,Very High,Low Engagement
00c09dd5dbe9839ca6aafeda8ebdbd44f1122dcb5e5e1f8f782d217b8eca6a06,0.145215139,0.050978837,0,0.51848088,Very High,Low Engagement
00c0ad487d2894b6efe8f43074827039b123e1cfcc5ce2d1fdee711352d95e26,0.344217269,0.008626527,0,0.047911425,Low,High Engagement
00c0c879deeea1a2b0334c1d55188d2bddfce50440edf9601917c73119c28244,0.274395025,0.246423135,1,0.288522821,High,Low Engagement
00c11c170c2a1ab973983af5f6709c67b33701f5d88200319267ae7b016bb25a,0.735875212,0.015210051,1,0.586382352,Very High,High Engagement
00c1a572343e0e1466d32a366305a0dc44c1588f7c09df57c1baeff13eed5a3c,0.314058391,0.067890166,0,0.075884754,Low,Medium Engagement
00c1a652f8ed9c423c2b5357df3343e4ded6314bd0c8c86ccd28894fed543004,0.341446737,0.033938775,1,0.545345081,Very High,High Engagement
00c1d605574b396d33f04087fdb8ba2d45d76d8a1069fdb0da138953f3db2d0d,0.348819934,0.145293505,0,0.074736447,Low,High Engagement
00c265d23eefb77990c4bc785b342b8ef4d8384821cce50135308e449bce23ce,0.337038857,0.004896081,0,0.049340955,Low,High Engagement
00c28e0932eaa17398cfa69146fcf478715136bcfc48ab03ffee6d31f04e7daa,0.340628463,0.005807348,0,0.047076652,Low,High Engagement
00c3204420bd8e18daa727eb4ef91303b3121266a0c8b66944791cfeb0670341,0.456718295,0.013266848,1,0.498736646,Very High,High Engagement
00c3293546f280d5f175c72e69d55fd564fa3b811ca3d0aa88161923dd615e1a,0.27547905,0.004882003,0,0.083881628,Medium,Medium Engagement
00c331ad9dce0c348dd6281e7c72f0fedf2a9373e969de6c5d0a2d2bab649253,0.333981558,0.124419113,0,0.080028485,Medium,High Engagement
00c33b2f1298c96db742d723f0a481d50d3be1b1bbf69af8006b6f9e36e35606,0.58325135,0.122140919,1,0.729003045,Very High,High Engagement
00c33e858ce9ea060f46d43bebb478176b046fe605671668a35052f5eeacf3dd,0.325279252,0.088851809,0,0.074398519,Low,High Engagement
00c3409d47bc3f8d00fc6c05c1f357d72b84f7336d0d063a29c18a71021e1810,0.315537156,0.006379637,0,0.06215529,Low,Medium Engagement
00c36b44130245cf84721f70910dd780ee1c0f2c55f40e398ca1b7a577bf4d38,0.156212861,0.136665453,1,0.612522507,Very High,Low Engagement
00c3a36b35ed9d8476913332456ed1f26591b538242812ff1c6db066af94758c,0.308585015,0.004356414,1,0.074910964,Low,Medium Engagement
00c3a54e5546061663831735eced710d19ce3d0bce3721e2186a8c30f270c456,0.155524865,0.08162256,1,0.492630702,Very High,Low Engagement
00c3a6b14dfcf66006e325617fe504681beb7044180f37e7ef7704b3512a874c,0.290744483,0.076651434,1,0.107925893,High,Medium Engagement
00c3b999b56e4e7cca215fab0b0572794c0ab6a165d8bf45bd9b87cde8a598b4,0.34772062,0.098845568,0,0.064578931,Low,High Engagement
00c3dad61b182b0e3f59a81e697189991d71a2aa7a2327802558b523980181d4,0.164534582,0.026101722,0,0.473064356,High,Low Engagement
00c3e10e6e6a1d92bde4d1c1ac921f66e15a631cfc50db9bd94f97d18d60b600,0.332107504,0.023854554,1,0.240832142,High,High Engagement
00c3e861087da0f6d12de4395290be5d9fcc9ab7f695a1762319e4583cc649c9,0.177039103,0.095958317,1,0.437959549,High,Low Engagement
00c428c5d232268139a3d93f602864f11f0d0900fe2266899570e30e1925f69b,0.298541868,0.493361906,0,0.352418321,High,Medium Engagement
00c44242d6d48b947366cac47a66ec332228e5592b64c411fbde6c92ba838440,0.323158967,0.042714963,1,0.547184928,Very High,High Engagement
00c451a64cb4e894465dfefc6786ae5b250bb230a2881fb553e247562c432422,0.328571116,0.005556405,0,0.053790698,Low,High Engagement
00c47ad14bd67518be0e3594f61986e043e7177121c21f1bccbc6dc00ff1d7d7,0.302078242,0.017653468,0,0.070520557,Low,Medium Engagement
00c4a1d4635ba2ee698a94659cc21af038e43e632d150b5a568e14a156ebdf16,0.280494408,0.091226142,0,0.62826417,Very High,Medium Engagement
00c4b1bc09a539c79708c7c9082fa4ece650ca6a10adea2dc6017a56662e373d,0.337605857,0.081880403,0,0.068119192,Low,High Engagement
00c4bd215ff5c8c14d87240182690340407a7d2c56b84f40720827c8011b010c,0.247549497,0.009616863,0,0.138918672,High,Low Engagement
00c4bef67a588f7cc8104436f3edf070544fc1447a7ebac170dbda5848ab52d4,0.277030925,0.023072984,1,0.143780174,High,Medium Engagement
00c4e751006b1a1c76db0beff25548cfbd225373812d8ffdd8bc98771f419dfd,0.307394594,0.068289273,1,0.089441049,Medium,Medium Engagement
00c519120ced9b343cbb912c9500c2536fc0b122dc6bfaaa5d92eee16ad7d31c,0.417865355,0.02037384,0,0.536733636,Very High,High Engagement
00c5530f7ae7b72634290e5b28bd372b612b273abf20a19014085487cf059766,0.184631851,0.272574722,1,0.664773078,Very High,Low Engagement
00c5cabbabf895b45f59729b0b1a995b19112ad1e09b6a2ee586e8d577183cd4,0.318038668,0.006929351,0,0.059270059,Low,Medium Engagement
00c5cb5bbec178cb0dbc61fe64b1a0e4e6b53ece97b32f65f2a81eda74dc8413,0.197622731,0.100218389,0,0.58580699,Very High,Low Engagement
00c5d8422c12c9f78ec965449681ec6f2f59707970a49c646cb71f5889df4928,0.293205932,0.00441645,0,0.085629283,Medium,Medium Engagement
00c5f1ae754b74a84a86c8c9793883dc7f756cd83dd9264b94c02336e65a0aab,0.274867246,0.005455806,0,0.083950735,Medium,Medium Engagement
00c617b58ce8c94b52a858c4886a7e4736a2373b6e841726421555f10e186763,0.184862712,0.586769213,1,0.729212236,Very High,Low Engagement
00c646bcfffade885df698d1fa85c50460b755b848f2ce76322fb5c87cfe4593,0.188128048,0.135570849,0,0.590783769,Very High,Low Engagement
00c66b0fd31402c17f865059da295c4e93e1f0f915f47e65c536961a83df2320,0.306932717,0.033795153,0,0.070563201,Low,Medium Engagement
00c6d674b81234559d2a53dd4b29959afb4cd1ed13e881affba15a998e702948,0.27014912,0.015057123,1,0.094633624,Medium,Low Engagement
00c6fd65d073addf11aee0bf77dbe768bd3bfa47e1da66bbc43af1dc1344b407,0.294096112,0.00622135,0,0.073181047,Low,Medium Engagement
00c70cc69387e083fb60d58b659680d3683279eb441fcdb6a3356a8ee5e6bd0b,0.294674441,0.011121524,0,0.079445059,Medium,Medium Engagement
00c74f26ea36013cb1847a98b28986087c911f1d96e182e9bdc6ff6ecfca236a,0.350110445,0.167306525,0,0.080234396,Medium,High Engagement
00c755335ecef0c87b7e65e0ade172051b4eb5ae8a5592846340bb72c7e7817b,0.279762887,0.005055766,0,0.080484313,Medium,Medium Engagement
00c76c66d54795a2645372ac4e90de5487ac405fd0dddcc313688913449931d1,0.313597667,0.486865853,0,0.351113847,High,Medium Engagement
00c784d1ba081ad5bdb5c91f0cabc691c4d5f83938b348c57335a8136771671d,0.193819042,0.087752497,0,0.267899151,High,Low Engagement
00c7a7904b8ad5916b3ac46762f307f438653a6dcfd6483a68e055dfb6a94470,0.343858976,0.028338351,0,0.051080055,Low,High Engagement
00c7cf8cb43a45a747c47a0940ac360a8e0be45a0cc56c85d07e3758487dc4d1,0.199847713,0.653343277,0,0.725109639,Very High,Low Engagement
00c827007a09a79bbd122dc44bade6c7d22fbded833c5ff6af01649b5d4eb3e1,0.707500493,0.016846862,1,0.561898998,Very High,High Engagement
00c83e406d8de85e7c9c3e677c95f06f0eb87177793be9c64b7efb0630816c30,0.346723435,0.113163245,0,0.067397406,Low,High Engagement
00c84236e1c15a151bfda78fd76c317d1ac80e2961cf8c5132d77626d16211c0,0.23463218,0.00909193,0,0.183783207,High,Low Engagement
00c842405c00de920ff8e1708e1320617f2b694581cb2f0e16ac993a94a4f77e,0.283211363,0.036994145,0,0.139677941,High,Medium Engagement
00c84eb409e08f9e3ee5973ef55eb3cc430be48b3abe9fa7ddeb3430500039b2,0.164533812,0.098407232,1,0.58772728,Very High,Low Engagement
00c865a28fae4b2f4a6ea43507b635304ed33c46bba79ff8694ab9f069d31eed,0.290495472,0.006208586,0,0.07382478,Low,Medium Engagement
00c87aa476a4b83f75f4edd54036eed8baad7382251d7a8e4c049583270dddae,0.548725222,0.068254587,1,0.634329275,Very High,High Engagement
00c8c7b19c48a7d0f3e60fa1964bedd7b7196eee82bf3c6c9071df41c3702de2,0.290409476,0.051598776,0,0.104778258,High,Medium Engagement
00c8e37f44d3cf0c5b38607a9438ae518fc586a3b357501d86ae02e73fb7b79d,0.342186569,0.195551763,1,0.670966396,Very High,High Engagement
00c90137684c1cca86d254e15c25901274d609e5d33461d9fac77bab966c9f19,0.288974054,0.014339716,0,0.26126008,High,Medium Engagement
00c91162d230010ee2b1d572e403a0be1b761c7140a302abe568f8e3fe947adf,0.301383904,0.300050722,1,0.202439868,High,Medium Engagement
00c949e5c871be4830a3b89c61b7543cafc831b13459c95c93b8e3b429ad5f0e,0.162628301,0.047445306,1,0.406671533,High,Low Engagement
00c951c1b6b31a96c1a228ced8803842f45d908d0b6f91575ccf046341b8505f,0.244354843,0.020092604,1,0.231921961,High,Low Engagement
00c957ae28f3fc54020c65224e23426e523251adcccf84f83d002da5b4fdc11d,0.237057974,0.017102642,0,0.522575274,Very High,Low Engagement
00c97872e049fa112172df02a9e0272ffee82b83137fb727680fde299324acaf,0.335509386,0.183391058,0,0.091838516,Medium,High Engagement
00c99800e92919e89373ef351cbe37d684ea27144cb201fab7c0ba20443488d4,0.235002726,0.045611937,0,0.148723139,High,Low Engagement
00c9cbf454ba561b15733c3b20ec3392e1bf0ab709292cfdaf726c65f121c76d,0.316631602,0.005024644,0,0.072329746,Low,Medium Engagement
00c9d958c0cf757809d10a37584e2ba9ad9eda1b5c940e8ffbd5a0c348823a2f,0.345325894,0.123050954,0,0.069392141,Low,High Engagement
00c9ef4a1e644102690f078fca5f979ef42d9534897796302deb3d011a165a6a,0.290439499,0.004984163,0,0.084111495,Medium,Medium Engagement
00c9faf72f5bdf9edf7015d3a74860812fb73ae666232831e565df26c041d7ce,0.329101071,0.102063957,0,0.075853363,Low,High Engagement
00c9ff48aca2ebe4a5ac7480f3663b781a596dfe55158c6c9ddc334bdb6cc6da,0.264351378,0.522361516,1,0.507442635,Very High,Low Engagement
00ca6177212363953322acc6b00cfd4f13e88a2c44fba135a990b98be0222c90,0.276266482,0.004205939,0,0.083680029,Medium,Medium Engagement
00ca6b078f98d9ed2ebe155a845e04ad11b665cda7a1aee0de4cb8cddabb36e2,0.213208642,0.048318983,0,0.301933547,High,Low Engagement
00ca7b0ce0df615f288fa8a96d1035aef2f24b06799d804ff542461b4b76f6db,0.243324908,0.043374031,0,0.140721379,High,Low Engagement
00ca87ba00a5fc6a78f4817b3991c04c922a7ee4600634bd5a79000e695af564,0.275164023,0.043861789,1,0.108116288,High,Medium Engagement
00ca88f351e881b172c6719a2bba52ff01eab784abd31b94c998324400b39fcc,0.153229032,0.125774063,0,0.430041249,High,Low Engagement
00cad345716b1d30658f737dcc5bfd3b521ac77291b6c2c2c8b67578cad24581,0.49401173,0.23298563,1,0.728884015,Very High,High Engagement
00caf4fb16132281a9cab0d9168cc87a556caaa485bd0625c639aa98cc04e30f,0.16446359,0.030830652,0,0.30757532,High,Low Engagement
00cb0644ec23fb1026477adfc55d2b52db451973ae32e319c37583a5eb972182,0.280543072,0.005265952,1,0.08045811,Medium,Medium Engagement
00cb3edbc475d44f2d56c58ff0962f19e487399bdd7f06dfaa87c9341fc35422,0.235051652,0.100629412,0,0.256512145,High,Low Engagement
00cb7e81074401c095995b8ab0611ebc2efe24e076cf86709a796252f2d2c2c7,0.30805557,0.028422112,0,0.069539332,Low,Medium Engagement
00cb7eacd9106a9c886d48d1cd18b925208b40936aafde1e616a017740fa4676,0.27536038,0.004936539,0,0.084130687,Medium,Medium Engagement
00cb88bb4cea1c3c456cc73a7353f2f3e2dfb3840a0fbd77285b7251e9d06273,0.122568646,0.128492194,1,0.591190762,Very High,Low Engagement
00cb8a71eb39bc51e5d5b689800a810378365369af10913ad4e5b6aec9280f1c,0.270686198,0.136001749,0,0.643249578,Very High,Low Engagement
00cb97405dba088e7056d4fd59611d3d0a6a71d5b391b52a2dd311cdb79790ef,0.217688687,0.284410311,0,0.320491047,High,Low Engagement
00cbe9d6b81aae9e83462dc9979fdb244554b2a51206c844b301806ee0a50afc,0.288655307,0.061880427,1,0.126246117,High,Medium Engagement
00cc2fdff98d33ee1b5bf2df23e04fac9b4f99e0f7dc0fa06344a2149e11f38b,0.342185011,0.008632582,0,0.047799443,Low,High Engagement
00cc7c2d414a3c9c9e72fc1786f61757dd66d061d582b9d25c1498eda31bc0ad,0.36975548,1.001293522,0,0.959226263,Very High,High Engagement
00cc8e6998a88d20385bef7717c62714e91e68b1430d0532126d904c1c93ee8a,0.274806324,0.005162037,0,0.0841292,Medium,Medium Engagement
00cceb98f18c6a81dfe1e3f62ed4a823df31993bc34d0f051f5c6d83810d1555,0.221932471,0.020587798,0,0.46344224,High,Low Engagement
00ccf2f689a66bbcde97edaa6033f46ad1b15aed553e837ff5dd74d9358182a9,0.218025443,0.377715061,0,0.390102197,High,Low Engagement
00cd22db7e8cf2b3f0d2cdbf2e39d6172765bc5707ffcea7f5981237b0e197b1,0.208909743,0.338633718,0,0.661061828,Very High,Low Engagement
00cd32c0b4ccff92331a5d0fdc9262529c89cb8d4c7f34c6f644e749e1816d97,0.190312169,0.166807196,1,0.407861631,High,Low Engagement
00cd3797f4532ddfd182be1bd8fcc25ba80fd7ae222d9356e76c1ea19da23769,0.340719806,0.03278406,0,0.054197046,Low,High Engagement
00cd56b9ce3583398ef66db2a8fc40b3df3a959fd96a3483ebb37fc4fad110c0,0.286079965,0.110251922,1,0.62064805,Very High,Medium Engagement
00cd645dcb0d7948f860610824047784d6cf57285824d61b8da75ecf8886f9df,0.275104528,0.004660685,0,0.083537233,Medium,Medium Engagement
00cd99b43b63956c16928d845f9dd1216d8cf2d7a67e2a9c5d644225108b911f,0.347400052,0.095863289,0,0.063977216,Low,High Engagement
00cd9c88a9a958e8f5dc35ebe9a51735715eaa445176a7390ddc64c7bf964ca4,0.275368786,0.005578752,0,0.083942326,Medium,Medium Engagement
00cdae2079c286145ca722a62a33f1c6f0152578897d3579508f51b5fab05fcf,0.303311894,0.455416436,1,0.865281715,Very High,Medium Engagement
00cdaf3ec732e46b61002dcabfbf99e452d01cf7a252d95f39345e74186c4e80,0.218674971,0.012446545,1,0.407683916,High,Low Engagement
00cdb92316ee0653925b698131bcf91ba2b48fbb71fd0463e99c813777a1706d,0.299020173,0.209102917,0,0.578638163,Very High,Medium Engagement
00cdbdd43dc18e07ecc2ef839c7384bb5356129959b52059f389fd402a5f9761,0.349394357,0.183962769,0,0.08482449,Medium,High Engagement
00cddd3809eaa91bb7e542ca77564d72f4f954e1447469e064acf020f9f39567,0.246490978,0.133156385,1,0.182777395,High,Low Engagement
00ce0458a4a9aa5014751366e22d3a9549a59b014742ab41bd40bdc9bdc7c9a0,0.284754369,0.005238019,0,0.077065266,Low,Medium Engagement
00ce1be3ce9db3f093faaac602837c7169cac86a5d1a2dd3b325afe8b25ec838,0.244203734,0.02069848,0,0.139065754,High,Low Engagement
00ce4ba0ffe60ae4390305bf510b896b693fbfced94820d26de853a63cebaa36,0.275338198,0.004950915,0,0.083754796,Medium,Medium Engagement
00ce4d6f05e9e514f5c08546dd6eba0442372a63cc4d34e9b745fa54ef3ce39e,0.50807768,0.070972708,1,0.688955698,Very High,High Engagement
00ce71eae1d964fc36ef7099f51c02528cdb960d57a4f8e15012f8979b770198,0.298030801,0.005962638,0,0.074663273,Low,Medium Engagement
00cea9225c6bcb6e51935c53a3f0d85d879020d52265f3874e0dd9e09d03553b,0.19838501,0.013915785,1,0.522002106,Very High,Low Engagement
00ceb7d685c3a588308d16098a28461fdcd97492e008698d5d06be407697bdf3,0.199756894,0.024163229,1,0.232637177,High,Low Engagement
00cf2951f494f4121a30285f01bb44b67a443adb2a14e7ccfcb0ca63ba6497fe,0.321906444,0.012896284,0,0.057799945,Low,High Engagement
00cf3912a15a88c6d1e735e2df8544b28b2e68434ef667f3f9b4676890d98b46,0.321028562,0.010329216,0,0.062822478,Low,High Engagement
00cf69342518f45b544df1f605322a2b757267e3a3cc42bbc50dabe8d2ed21c8,0.296449058,0.227144019,0,0.352677601,High,Medium Engagement
00cfa0049ad8263a6535aa5fbf1d3a36796ae3aec0c430d674d87fcf8d66f36f,0.343292239,0.064770144,0,0.057380765,Low,High Engagement
00cfe3b406e5f053c8dd01b4894a1be64414988713fced8eb743b00b6188e70a,0.287721562,0.08786918,1,0.564881474,Very High,Medium Engagement
00d0004139617eb558a84eedac52eb2f6ed47c0c5fbb634d4e63beadaf256fb7,0.183140902,0.079261314,0,0.581079396,Very High,Low Engagement
00d02ad8d975c5119beed96427082960647bc9330dcd0d0de0fa94641cfb2af4,0.333785235,0.095442023,0,0.072548849,Low,High Engagement
00d02e978d201ea6e9846e5f98b0e5a0984b7f2aac974d39af2209fef1e37c48,0.139141835,0.291238877,0,0.752292788,Very High,Low Engagement
00d032b61df642a5490416c180acc62b24d1bb1a08b6f03eea9e1c484908062c,0.66831246,0.137742106,1,0.7128589,Very High,High Engagement
